"","time","close","high","low","open","volumefrom","volumeto"
"1232",2019-07-30 09:31:00,9497.3,9497.6,9495.53,9497.47,1.447,13736.31
"1233",2019-07-30 09:32:00,9496.35,9498.35,9495.55,9497.3,1.835,17458.74
"1234",2019-07-30 09:33:00,9496.93,9496.93,9495.96,9496.35,13.43,128551.95
"1235",2019-07-30 09:34:00,9495.79,9497.83,9495.26,9496.93,14.72,139889.15
"1236",2019-07-30 09:35:00,9495.26,9496.4,9495.09,9495.79,2.272,21564.44
"1237",2019-07-30 09:36:00,9495.65,9496.03,9495.26,9495.26,1.527,14539.48
"1238",2019-07-30 09:37:00,9494.09,9496.65,9494.09,9495.65,6.378,60554.31
"1239",2019-07-30 09:38:00,9495.89,9497.04,9494.09,9494.09,13.78,130694.26
"1240",2019-07-30 09:39:00,9494.14,9495.9,9493.22,9495.89,2.75,26194.48
"1241",2019-07-30 09:40:00,9491.15,9494.14,9490.06,9494.14,14.61,138630.15
"1242",2019-07-30 09:41:00,9489.03,9491.15,9487.85,9491.15,7.921,75146.8
"1243",2019-07-30 09:42:00,9486.09,9489.4,9485.91,9489.03,12.29,116540.88
"1244",2019-07-30 09:43:00,9494.27,9495.62,9486.09,9486.09,9.004,85447.2
"1245",2019-07-30 09:44:00,9492.6,9495.43,9491.27,9494.27,6.924,66428.5
"1246",2019-07-30 09:45:00,9492.33,9492.83,9490.93,9492.6,1.452,13772.65
"1247",2019-07-30 09:46:00,9493.13,9493.13,9491.31,9492.33,2.522,23952.36
"1248",2019-07-30 09:47:00,9493.3,9493.39,9491.91,9493.13,13.72,130159.69
"1249",2019-07-30 09:48:00,9492.62,9494.01,9491.55,9493.3,5.518,52316.75
"1250",2019-07-30 09:49:00,9491.26,9494.02,9490.39,9492.62,27.64,262087.2
"1251",2019-07-30 09:50:00,9491.33,9492.84,9490.61,9491.26,2.419,23006.57
"1252",2019-07-30 09:51:00,9490.2,9491.58,9490.2,9491.33,1.712,16240.92
"1253",2019-07-30 09:52:00,9490.38,9491.48,9490.2,9490.2,1.912,18141.14
"1254",2019-07-30 09:53:00,9490.79,9491.56,9490.38,9490.38,1.175,11197.97
"1255",2019-07-30 09:54:00,9489.13,9493.97,9489,9490.79,8.081,76641.05
"1256",2019-07-30 09:55:00,9490.86,9490.87,9488.99,9489.13,3.388,32333.47
"1257",2019-07-30 09:56:00,9490.87,9492.47,9488.7,9490.86,9.861,93576.57
"1258",2019-07-30 09:57:00,9492.77,9494.29,9490.87,9490.87,1.75,16653.84
"1259",2019-07-30 09:58:00,9489.3,9494.29,9488.5,9492.77,9.961,94463.55
"1260",2019-07-30 09:59:00,9487.93,9489.3,9486.86,9489.3,6.784,64357.41
"1261",2019-07-30 10:00:00,9492.36,9494.17,9486.74,9487.93,16.16,153328.97
"1262",2019-07-30 10:01:00,9493.29,9494.17,9490.93,9492.36,7.311,69361.7
"1263",2019-07-30 10:02:00,9494.93,9495.48,9493.24,9493.29,6.992,66386.21
"1264",2019-07-30 10:03:00,9498.13,9498.13,9493.95,9494.93,8.641,81998.2
"1265",2019-07-30 10:04:00,9498.59,9498.83,9496.39,9498.13,9.059,86008.83
"1266",2019-07-30 10:05:00,9497.3,9499.22,9495.28,9498.59,11.36,107875.11
"1267",2019-07-30 10:06:00,9498.2,9498.71,9495.47,9497.3,7.787,73894.54
"1268",2019-07-30 10:07:00,9502.49,9502.49,9498.11,9498.2,11.93,113281.87
"1269",2019-07-30 10:08:00,9501.98,9503.71,9501.36,9502.49,11.72,111322.55
"1270",2019-07-30 10:09:00,9508.82,9508.94,9501.98,9501.98,14.3,135795.06
"1271",2019-07-30 10:10:00,9506.15,9509,9503.81,9508.82,20.75,197177.2
"1272",2019-07-30 10:11:00,9504.84,9507.57,9503.34,9506.15,12.43,118561.93
"1273",2019-07-30 10:12:00,9503.89,9507.45,9502.29,9504.84,8.652,82123.37
"1274",2019-07-30 10:13:00,9500.9,9503.95,9500.11,9503.89,9.178,87125.31
"1275",2019-07-30 10:14:00,9500.5,9502.11,9499.44,9500.9,11.75,111648.89
"1276",2019-07-30 10:15:00,9499.26,9500.83,9497.06,9500.5,7.579,71941.25
"1277",2019-07-30 10:16:00,9500.08,9500.3,9497.15,9499.26,10.14,96263.5
"1278",2019-07-30 10:17:00,9502.64,9502.66,9500.08,9500.08,7.172,68084.01
"1279",2019-07-30 10:18:00,9511.3,9511.5,9502.64,9502.64,12.89,122372.31
"1280",2019-07-30 10:19:00,9511.48,9511.92,9509.74,9511.3,2.955,28129.86
"1281",2019-07-30 10:20:00,9513.65,9513.92,9511.48,9511.48,3.697,35211.38
"1282",2019-07-30 10:21:00,9512.05,9513.65,9510.8,9513.65,7.443,70768.28
"1283",2019-07-30 10:22:00,9510.58,9512.05,9509.48,9512.05,16.51,159080.71
"1284",2019-07-30 10:23:00,9512.13,9512.13,9509.69,9510.58,2.867,27237.35
"1285",2019-07-30 10:24:00,9509.89,9512.13,9509.25,9512.13,4.518,42956.43
"1286",2019-07-30 10:25:00,9510.08,9511.33,9508.26,9509.89,8.786,83492.83
"1287",2019-07-30 10:26:00,9509.47,9510.55,9508.53,9510.08,4.986,47394.67
"1288",2019-07-30 10:27:00,9505.9,9509.47,9505.71,9509.47,7.952,75551.5
"1289",2019-07-30 10:28:00,9508.37,9509.21,9505.89,9505.9,2.162,20542.03
"1290",2019-07-30 10:29:00,9508.81,9509.95,9508.06,9508.37,11.51,109342.77
"1291",2019-07-30 10:30:00,9515.21,9515.68,9508.81,9508.81,28.94,275279.81
"1292",2019-07-30 10:31:00,9515.29,9515.53,9513.7,9515.21,7.756,73814.6
"1293",2019-07-30 10:32:00,9518.59,9519.62,9515.29,9515.29,8.99,85551.58
"1294",2019-07-30 10:33:00,9519.08,9523.29,9518.49,9518.59,17.44,167238.09
"1295",2019-07-30 10:34:00,9519.3,9521.45,9518,9519.08,5.245,49898.88
"1296",2019-07-30 10:35:00,9521.63,9521.78,9515.47,9519.3,4.041,38427.4
"1297",2019-07-30 10:36:00,9520.69,9522.03,9518.95,9521.63,4.333,41258.92
"1298",2019-07-30 10:37:00,9522.56,9522.56,9519.25,9520.69,3.321,31631.24
"1299",2019-07-30 10:38:00,9515.76,9523.58,9515.76,9522.56,11.08,105432.24
"1300",2019-07-30 10:39:00,9513.63,9516.91,9513.45,9515.76,4.031,38316.92
"1301",2019-07-30 10:40:00,9513.27,9516.18,9513,9513.63,3.635,34542.24
"1302",2019-07-30 10:41:00,9514.61,9514.78,9512.33,9513.27,1.066,10222.73
"1303",2019-07-30 10:42:00,9503.7,9514.61,9502.85,9514.61,19.73,187398.08
"1304",2019-07-30 10:43:00,9494.02,9504,9492.23,9503.7,22.79,216149.61
"1305",2019-07-30 10:44:00,9493.31,9494.74,9492.39,9494.02,7.094,67788.95
"1306",2019-07-30 10:45:00,9487.7,9493.31,9486.46,9493.31,4.342,41209.16
"1307",2019-07-30 10:46:00,9487.73,9489.97,9486.72,9487.7,5.959,56515.79
"1308",2019-07-30 10:47:00,9491,9491,9486.66,9487.73,3.497,33192.56
"1309",2019-07-30 10:48:00,9491.98,9493.82,9489.48,9491,3.336,31694.57
"1310",2019-07-30 10:49:00,9478.04,9491.98,9477.95,9491.98,42.78,405475.1
"1311",2019-07-30 10:50:00,9476.34,9478.56,9471.22,9478.04,6.193,58661.44
"1312",2019-07-30 10:51:00,9480.26,9480.26,9476.28,9476.34,27.55,261024.6
"1313",2019-07-30 10:52:00,9486.13,9486.34,9479.43,9480.26,2.868,27227.96
"1314",2019-07-30 10:53:00,9492.59,9492.85,9486.13,9486.13,28.85,273832.2
"1315",2019-07-30 10:54:00,9492.58,9497.39,9491.85,9492.59,27.72,263056.19
"1316",2019-07-30 10:55:00,9495.3,9495.69,9492.58,9492.58,9.37,88929.5
"1317",2019-07-30 10:56:00,9492.35,9495.32,9491.37,9495.3,2.525,23990.01
"1318",2019-07-30 10:57:00,9494.23,9494.23,9492.22,9492.35,0.8568,8133.46
"1319",2019-07-30 10:58:00,9495.21,9495.21,9493.38,9494.23,5.743,54486.19
"1320",2019-07-30 10:59:00,9499.54,9499.54,9494.31,9495.21,26.89,256420.34
"1321",2019-07-30 11:00:00,9501.5,9502.34,9498.3,9499.54,7.483,71133.34
"1322",2019-07-30 11:01:00,9502.48,9503.48,9500.75,9501.5,17.81,169280.23
"1323",2019-07-30 11:02:00,9500.44,9502.48,9500.36,9502.48,10.7,101707.29
"1324",2019-07-30 11:03:00,9501.54,9503.19,9500.14,9500.44,16.74,159132.5
"1325",2019-07-30 11:04:00,9500.41,9503.25,9498.61,9501.54,8.317,79032.68
"1326",2019-07-30 11:05:00,9500.11,9501.27,9498.61,9500.41,11.31,107534.75
"1327",2019-07-30 11:06:00,9503.96,9503.96,9500.11,9500.11,5.651,53679.48
"1328",2019-07-30 11:07:00,9505.6,9505.6,9501.64,9503.96,17.95,170590.25
"1329",2019-07-30 11:08:00,9547.74,9547.76,9505.6,9505.6,205.05,1958977.62
"1330",2019-07-30 11:09:00,9600.96,9601.82,9547.74,9547.74,424.67,4070796.5
"1331",2019-07-30 11:10:00,9553.81,9600.96,9553.76,9600.96,57.37,548251.54
"1332",2019-07-30 11:11:00,9540.37,9553.81,9539,9553.81,28.65,273972.99
"1333",2019-07-30 11:12:00,9541.54,9548.06,9540.37,9540.37,15.69,149777.39
"1334",2019-07-30 11:13:00,9522.27,9541.54,9522.26,9541.54,111.65,1060955.84
"1335",2019-07-30 11:14:00,9478.04,9522.27,9470.16,9522.27,131.4,1245034.69
"1336",2019-07-30 11:15:00,9480.36,9488.62,9478.04,9478.04,31.4,297571.35
"1337",2019-07-30 11:16:00,9490.61,9492.6,9480.36,9480.36,17.98,170655.42
"1338",2019-07-30 11:17:00,9494.88,9494.88,9490.51,9490.61,11.11,105469.23
"1339",2019-07-30 11:18:00,9488.48,9499.45,9488.46,9494.88,14.98,142085.95
"1340",2019-07-30 11:19:00,9483.8,9488.48,9483.8,9488.48,14.26,135178.11
"1341",2019-07-30 11:20:00,9485.13,9486.26,9475.25,9483.8,16.47,156077.35
"1342",2019-07-30 11:21:00,9488.28,9490.57,9481.66,9485.13,8.6,81595.24
"1343",2019-07-30 11:22:00,9482.48,9490.42,9482.48,9488.28,91.81,870833.88
"1344",2019-07-30 11:23:00,9490.39,9490.39,9480.48,9482.48,27.88,264429.51
"1345",2019-07-30 11:24:00,9486.97,9490.39,9486.54,9490.39,8.169,77725.38
"1346",2019-07-30 11:25:00,9484.22,9487.73,9484.2,9486.97,2.508,23825.57
"1347",2019-07-30 11:26:00,9488.2,9490.07,9483.44,9484.22,7.466,70840.3
"1348",2019-07-30 11:27:00,9493.72,9493.72,9487.46,9488.2,27.13,257290.21
"1349",2019-07-30 11:28:00,9500.98,9500.98,9492.24,9493.72,13.39,127044.94
"1350",2019-07-30 11:29:00,9515.12,9515.7,9500.72,9500.98,30.24,287757.31
"1351",2019-07-30 11:30:00,9511.9,9517.31,9510.43,9515.12,20.2,192030.04
"1352",2019-07-30 11:31:00,9513.15,9514.94,9509.51,9511.9,10.66,101357.99
"1353",2019-07-30 11:32:00,9511.69,9513.43,9510.56,9513.15,12.77,121396.84
"1354",2019-07-30 11:33:00,9508.53,9512.77,9508.53,9511.69,24.35,233712.97
"1355",2019-07-30 11:34:00,9507.13,9509.89,9507.01,9508.53,9.912,94281.18
"1356",2019-07-30 11:35:00,9507.17,9507.48,9504.23,9507.13,4.272,40628.83
"1357",2019-07-30 11:36:00,9506.68,9507.23,9505.88,9507.17,15.88,150919.36
"1358",2019-07-30 11:37:00,9515.97,9516.28,9506.68,9506.68,4.753,45195.8
"1359",2019-07-30 11:38:00,9514.17,9515.97,9513.69,9515.97,8.044,76573.22
"1360",2019-07-30 11:39:00,9530.04,9530.21,9513.59,9514.17,27.02,257415.73
"1361",2019-07-30 11:40:00,9531.97,9531.97,9525.57,9530.04,20.98,199915.59
"1362",2019-07-30 11:41:00,9550.98,9550.98,9531.97,9531.97,26.25,250579.88
"1363",2019-07-30 11:42:00,9538.79,9555.18,9538.53,9550.98,30.72,293289.23
"1364",2019-07-30 11:43:00,9541.94,9542.1,9535.17,9538.79,6.82,65053.34
"1365",2019-07-30 11:44:00,9542.59,9543.33,9540.15,9541.94,15.83,151823.96
"1366",2019-07-30 11:45:00,9535.35,9542.66,9535.35,9542.59,8.82,84113.98
"1367",2019-07-30 11:46:00,9535.94,9536.49,9531.48,9535.35,15.87,151281.38
"1368",2019-07-30 11:47:00,9532.65,9536.35,9532.65,9535.94,20.16,191911.57
"1369",2019-07-30 11:48:00,9535.92,9536.28,9531.86,9532.65,6.455,61579.74
"1370",2019-07-30 11:49:00,9543.08,9543.09,9535.92,9535.92,17.05,162600.25
"1371",2019-07-30 11:50:00,9542.37,9543.16,9541.12,9543.08,3.75,35798.56
"1372",2019-07-30 11:51:00,9537.73,9542.55,9536.6,9542.37,12.48,119446.86
"1373",2019-07-30 11:52:00,9539.05,9539.63,9537,9537.73,21.58,205769.68
"1374",2019-07-30 11:53:00,9539.17,9541.21,9538.34,9539.05,6.669,63634.94
"1375",2019-07-30 11:54:00,9540.88,9541.96,9539.17,9539.17,3.039,28994.56
"1376",2019-07-30 11:55:00,9543.28,9543.28,9539.86,9540.88,19.47,185792
"1377",2019-07-30 11:56:00,9544.98,9546.45,9543.28,9543.28,15.75,150401.13
"1378",2019-07-30 11:57:00,9545.83,9546.54,9544.17,9544.98,14.67,140073.43
"1379",2019-07-30 11:58:00,9541.96,9546.5,9540.33,9545.83,13.16,125571.39
"1380",2019-07-30 11:59:00,9538.05,9541.96,9537.96,9541.96,6.393,60962.21
"1381",2019-07-30 12:00:00,9537.85,9538.47,9535.63,9538.05,44.1,420738.85
"1382",2019-07-30 12:01:00,9546.25,9547.41,9537.45,9537.85,29.75,283944.63
"1383",2019-07-30 12:02:00,9588.05,9588.68,9546.25,9546.25,208.26,1993972.57
"1384",2019-07-30 12:03:00,9560.31,9589.08,9554.45,9588.05,64.18,613946.67
"1385",2019-07-30 12:04:00,9564.33,9564.33,9560.31,9560.31,9.746,93199.59
"1386",2019-07-30 12:05:00,9559.03,9564.33,9559.03,9564.33,9.244,88335.96
"1387",2019-07-30 12:06:00,9549.96,9559.03,9549.43,9559.03,4.995,47717.61
"1388",2019-07-30 12:07:00,9553.95,9555.83,9549.03,9549.96,6.753,64464.8
"1389",2019-07-30 12:08:00,9553.68,9556.07,9553.45,9553.95,3.667,35056.78
"1390",2019-07-30 12:09:00,9548.68,9553.68,9547.77,9553.68,7.25,69201.73
"1391",2019-07-30 12:10:00,9534.08,9548.68,9532.58,9548.68,72.69,692948.7
"1392",2019-07-30 12:11:00,9529.66,9534.61,9529.26,9534.08,15.97,154604.19
"1393",2019-07-30 12:12:00,9531.65,9531.65,9528.66,9529.66,14.03,133625.97
"1394",2019-07-30 12:13:00,9532.64,9537.11,9531.64,9531.65,9.944,94784.84
"1395",2019-07-30 12:14:00,9540.4,9540.4,9531.34,9532.64,12.13,115605.95
"1396",2019-07-30 12:15:00,9542.12,9542.59,9539.57,9540.4,15.54,148157.89
"1397",2019-07-30 12:16:00,9547.61,9548.96,9542.12,9542.12,22.68,216391.6
"1398",2019-07-30 12:17:00,9548.75,9551.57,9546.2,9547.61,21.13,201647.98
"1399",2019-07-30 12:18:00,9550.65,9550.65,9544.77,9548.75,5.702,54328.24
"1400",2019-07-30 12:19:00,9557.98,9559.91,9550.65,9550.65,20.34,194100.5
"1401",2019-07-30 12:20:00,9563,9563.35,9557.86,9557.98,11.21,106998.87
"1402",2019-07-30 12:21:00,9565.12,9565.75,9562.78,9563,11.68,111600.07
"1403",2019-07-30 12:22:00,9567.34,9569.61,9565.12,9565.12,7.319,69817.03
"1404",2019-07-30 12:23:00,9565.48,9569.3,9565.46,9567.34,31.34,299478.74
"1405",2019-07-30 12:24:00,9566.15,9566.38,9562.17,9565.48,20.15,192502.27
"1406",2019-07-30 12:25:00,9576.87,9576.87,9566.01,9566.15,32.53,311148.35
"1407",2019-07-30 12:26:00,9571.39,9582.7,9571.24,9576.87,28.45,272168.78
"1408",2019-07-30 12:27:00,9569.69,9571.39,9567.17,9571.39,9.801,93573.69
"1409",2019-07-30 12:28:00,9569.8,9569.8,9565.77,9569.69,7.966,76020.83
"1410",2019-07-30 12:29:00,9572.81,9573.14,9567.73,9569.8,7.868,75046.01
"1411",2019-07-30 12:30:00,9583.39,9584.1,9572.47,9572.81,41.43,396874.22
"1412",2019-07-30 12:31:00,9588.67,9606.51,9583.39,9583.39,150.4,1443383.75
"1413",2019-07-30 12:32:00,9567.15,9591.25,9566.84,9588.67,91.26,873958.83
"1414",2019-07-30 12:33:00,9589.77,9592.63,9567.15,9567.15,53.17,511304.51
"1415",2019-07-30 12:34:00,9593.94,9594.41,9586.88,9589.77,40.52,390438.9
"1416",2019-07-30 12:35:00,9589.6,9594.17,9577.73,9593.94,42.46,406816.8
"1417",2019-07-30 12:36:00,9595.89,9595.89,9589.6,9589.6,21.76,208606.93
"1418",2019-07-30 12:37:00,9586.35,9595.89,9584.61,9595.89,47.17,452047
"1419",2019-07-30 12:38:00,9589.34,9591.14,9586.35,9586.35,4.193,40218.41
"1420",2019-07-30 12:39:00,9576.46,9591.62,9575.63,9589.34,108.4,1038259.56
"1421",2019-07-30 12:40:00,9577.7,9581.32,9576.46,9576.46,3.504,33538.86
"1422",2019-07-30 12:41:00,9571.17,9579.05,9571.17,9577.7,38.2,365510.41
"1423",2019-07-30 12:42:00,9575.63,9575.63,9565.99,9571.17,12.68,121357.91
"1424",2019-07-30 12:43:00,9569.85,9576.2,9569.85,9575.63,65.99,631359.91
"1425",2019-07-30 12:44:00,9570.99,9574.02,9569.49,9569.85,60.46,579525.44
"1426",2019-07-30 12:45:00,9564.15,9574.59,9564.15,9570.99,83.93,803008.34
"1427",2019-07-30 12:46:00,9560.46,9565.16,9558.83,9564.15,49.47,472836.44
"1428",2019-07-30 12:47:00,9567.07,9567.24,9557.36,9560.46,70.3,672055.9
"1429",2019-07-30 12:48:00,9572.59,9573.02,9565.87,9567.07,34.31,328579.41
"1430",2019-07-30 12:49:00,9574.71,9576.5,9572.59,9572.59,29.26,280293.62
"1431",2019-07-30 12:50:00,9565.71,9574.86,9565.71,9574.71,16.34,156367.1
"1432",2019-07-30 12:51:00,9561.24,9567.68,9561.24,9565.71,11.42,109108.59
"1433",2019-07-30 12:52:00,9559.13,9561.24,9558.29,9561.24,7.284,69639.05
"1434",2019-07-30 12:53:00,9562.6,9563.27,9558.54,9559.13,11.15,106584.04
"1435",2019-07-30 12:54:00,9563.63,9564.69,9559.89,9562.6,57.01,545462.45
"1436",2019-07-30 12:55:00,9561.12,9565.37,9561.12,9563.63,8.12,77613.47
"1437",2019-07-30 12:56:00,9560.4,9561.45,9558.56,9561.12,7.346,70187.42
"1438",2019-07-30 12:57:00,9558.87,9560.4,9558.28,9560.4,3.559,34041.9
"1439",2019-07-30 12:58:00,9557.93,9559.46,9556.33,9558.87,16.16,154304.22
"1440",2019-07-30 12:59:00,9548.72,9557.93,9547.11,9557.93,42.19,402923.69
"1441",2019-07-30 13:00:00,9557.94,9557.94,9547.8,9548.72,12.44,118811.17
